,ulasan,label
2509,dulu voucher Ongkir & cashback bisa digunakan berbarengan. sekarang hanya pilih salah satu saja 👎👎👎,0
2510,"Ini adalah aplikasi belanja online yang baik menurut saya, karena barang yg diminta sesui dan pengirimannya tepat waktu di saat kita sangat memerlukan barang tersebut. Trims shopee...",0
2511,"Selalu masalah di SPAYLATER , diblokir tanpa sebab . Tanya CS gk ada kejelasan .",0
2512,Sangat sangat lemot...masa mau belanja saja susah nya minta ampun...padahal sinyal juga sdah bagus,0
2513,"Mau tanya, saya kan udah daftar namun saya hapus lagi, saya download lagi namun ketika saya mau belanja, di komentar harus registrasi no telepon, saya mau regis tapi ng tau caranya, udah cari di mana mana Ng dapat, mohon penjelasannya",0
2514,"PELAYANAN BURUK Pengiriman menggunakan shope expres standar sangat sangat buruk yg pertama lokasi TDK dijelaskan dimana posisi barang kita berada, yg kedua pengiriman trsebut bukanlah kurir langsung dari shope tapi menggunaka kurir sicepat, dll.. Barang sampai ke rumah sore, ternyata barangnya gak sesuai TLP pihak shope sulit, padahal tinggal beberpa jam lagi sdh masuk di tgl berikutnya, bagaimana mau melakukan komplain 😒😒 Unistal sja app ini, pelayanan marketplce sebelah lebih baik dari ini",0
2515,"Knapa saya gk bisa buat pesananan ya,,,,?setelah cekout buat pesanan selalu gagal",0
2516,"Baru mau download, gk jadi deh lihat kbnykan yg udah download komentar negatif. Bintang 1",0
2517,Membantu terutama untuk belanja di masa pandemi seperti ini. Barang yang di jual juga biasanya lumayan murah. Terimakasih. Semoga shopee dapat terus meningkat juga kualitas nya.,0
2518,"Kenapa sekarang kalau belanja di shopee dengan COD ada dana penanganan lagi,,, Tolong lah mind dihilangkan dana penanganan ya. Agar yg belanja bisa dapat keringanan dan disipenjual dapat kelancaran. TQ",0
2519,"Tolong dong shopee di perbaikin lagi biar kaya dulu,ongkir makin mahal g bisa pilih ekspedisi,klo dah baik nnti ta gnti bintangnya mksii",0
2520,Akhir akhir ini aku kalo mecahin lucky egg ko dapet voucher toko terus biasa nya aku dapet voucher gratis ongkir :(,0
2521,"untuk shopee tolong ilangin shopee expres yg lemot yang barang di titip lagi ke si cepat padahal si lemot juga ,.. yg lain nya ok ok ,. yg ga oke dari shopee yg mau sok soan buka jasa kurir ,. kasih ajah ke ahlinya dalam urusan kirim mengirim .. kalou gini terus ,. shopee termasuk benalu ,. toko udah tepat ngirim ,. kurir dari shopee yg ga bener ,.toko yg kena ,. pihak shope mah tau untung dari pelapak .. tanpa ada kendala yg lain",0
2522,"Shopee skrng bgus bs cod kaya lazada cmn vocer cashback sllu shopeepay z yg bnyk nya yg vcer cashback gk shopeepay cmn 1/2 gk bnyk tlong d bnykin vcer cashback yg gk via shopeepay biar kita dropship jg sm"" pny untung nya dr cashback nya dn 1 lg buat seller yg dr luar negri smg pengriman nya sllu bs krm k indonesia krn aku mau order dr luar negri gk ada pngrmn/gk bs krm k indonesia mhon pngrmn dr luar negri sllu bs y kk smga saran nya bs d trima mksh",0
2523,"Shopee lama"" ga jelas nih masa gratis ongkir dibikin ribet , ga kaya dulu sampah !",0
2524,Gak suka sama fitur barunya shopee tentang jasa pengiriman...mending balikin seperti yg dulu aja,0
2525,"Plsss lah shopee katanya gratis ongkir Xtra tapi makin lama makin tdk ada sama sekali gratis ongkir, banyak nge leg juga gimana si percuma banyak update an nya tapi jadi tdk becus. Saya login pake nomor baru dan tdk ada voucher gratis ongkir untuk pengguna baru!!!! Makin lama makin tdk beres apk nya.",0
2526,Sekarang belanja ke luar Jawa GK ada yg gatis ongkir..menyulitkan belanja di shopee terkendala ongkir..sebaiknya terapkan seperti dlu aja..,0
2527,"HATI HATI KALO BELANJA ONLINE DISINI, GAK SELAMANYA INDAH TERUS YG DIDAPET, GAK SELALU UNTUNG TERUS YG DIDAPET. GARANSI SHOPEE CUMA 65% REALNYA.",0
2528,"Sangat kecewa Shopee pengamanan nya lemah masih pintar si pencuri hacker... gara2 sebagai pengguna shopee saya kemalingan, dana shopee pay saya Rp448000 ludes di gondol maling...minta pertanggung jawaban tak di kubris kapok saya dan gak nyaman lagi sbg pengguna shopee auto tutup akun aja.",0
2529,Terkadang suka kecewa sm online yg jual barang PO .beli tgl 12 febuari 2021 smp hr ini gk dtng jd sy cancel krn kesel janji terus tokonya.,0
2530,aplikasi yang sangat memudahkan jika ingin membeli sesuatu pengiriman juga cepat tergantung jarak nya kurir kurir nya juga baik semua,0
2531,"Aplikasi ini baru awal lounching... Bgus... Bangets, hari berjalan aplikasi banyak pembaruan, dan sampah yg masuk... Tolong shoppe di perbaiki sistem aplikasinya, juga perbaiki ongkir yg sekarang makin mahal, menyulitkan pembeli dalam memilih brang tuk di beli Berat ongkir...",0
2532,Akhir akhir ini aku kalo mecahin lucky egg ko dapet voucher toko terus biasa nya aku dapet voucher gratis ongkir :(,0
2533,"plislah shopee utk alamat bisa lebih dari 90karakter.. kalo memang alamatnya panjang gmn, mau disingkat gmn pun jd gak informatif.. kasian kang kurir",0
2534,"Selalu masalah di SPAYLATER , diblokir tanpa sebab . Tanya CS gk ada kejelasan .",0
2535,"Saya selaku kasir indomaret. Tolong dong kode pembayaran nya pake angka semua, ribet tau ngetik nya ..",0
2536,"tarik uang dari shopee ini lamanya minta ampun, nunggu uang masuk ke rekening bisa pergi dulu naik haji, nikah, dan menyelamatkan dunia! heran dah giliran deposit instan tapi pas withdraw berhari-hari~ SANGAT BURUK!",0
2537,Shopee tempatnya belanja online no.1 ... MANTAP...succes selalu kak...semoga lancarrrrr....barangnya sangat original...,0
2538,Asli parah shopee express Lelet Lambat..jasa pengiriman lain sudah sampai paketnya..ini shopee express Masih stagnan pas diLacak..!!!!🤬🤬🤬,0
2539,Barang ga diterima koq minta bukti kalo barang ga di terima.. Mana logika kalian ????,0
2540,"Hanya membuat kecewa ,, aktikan splayleter saja ,, harus berulang-ulang kali melakukan suvei ,, ujung-ujungnya sudah dapat limit di kunci ... gak usah menawarkan kalau PHP",0
2541,Aplukasi apa sih ini disuruh buat nama uda gue tulis nama tapi katanya tidak tersedi aplikasi tolol mendingan kalian lebih baik nggak usa donwlod aja mendingan nggak usa ada di plastore [plis bapak plastore uinstal aja aplikasi ini],0
2542,Kenapa ya pas saya udah cekout dan udah pake voucher diskon malah gak bisa pas klik buat pesanan malah katanya ada kesalahan,0
2543,Saya kecewa sama apk ini karena saya tidak bisa mendaftar. Dan kenapa apk nya sangat lola,0
2544,Itu gua beli poster anime kan minimal dapat gratis ongkir 30 ribu gua udah 50 ribu beli ko grtis ongkir nya masih ga ada..,0
2545,"Tolong buat pihak shopee prioritas kan kami yg suka pakai uang tunai,saya download shopee dari 8.8 di tahun 2020 sampe di 11.11 2020 bisa dipake buat belanja voucher gratis ongkir nya. Sekrng dari 12.12 sampai 2.2 kenapa saya ga bisa pakai voucher gratis ongkir nya dan semua vocher gratis ongkir hanga untuk pembayaran shopeepay,,dan saya bikin shopee di hp ayah saya,padahal ada voucher pengguna baru ehh malah ada tulisan DO-7😫😫😫",0
2546,"Bagus sik pengiriman nya, tp kadang produk yang di minta sama yang di kirim beda.sdh 2 X saya.",0
2547,"Buat belanja online cukup puas , namun untuk aplikasi kenapa kdang sering lemot padahal sinyal juga bagus 4g+ .",0
2548,"PELAYANAN BURUK.. MAU GANTI PIN SHOPEEPAY AJA OTP TAK KUNJUNG DATANG..DATANG D CHAT CS,NYA UDH LEBIH DARI 3 KALI JAWABAN,NYA D COBA LAGI BESOK DI COBA LAGI BESOK.. MASLAH OTP AJA GK BISA NGATASIN SEHARIAN MINTA KODE OTP TAK KUNJUNG ADA DI SMS MAU PUN D WA PADAHAL AKTIF SEMUA.. PARAAAAAHH MENDING BUKALAPAK GK RIBET CS FATS RESPON",0
2549,"Alamat tidak sesuai KTP, apa perlu pakai surat pengantar RT/RW sama KECAMATAN...?",0
2550,Sebenarnya mau kasi bintang 5 tapi Karena orang tua yg gatau style Dan bisa bikin emosi naik mending Saya kasi bintang 2,0
2551,"Pemberitahuan pengiriman paketnya sekarang updatenya lama, kadang pemberitahuan rekam jalan paketannya ( paketan sudah diterima oleh saya.... padahal nyampe aja belum, karena ngejar tanggal batas pengiriman).. balik kayak dulu dongg shoppe dulu cepet banget dan akurat",0
2552,Kembalikan ke shoppe yang dulu lagi dan bisa memilih expedisi yang di inginkan gratis ongkir pun jadi tidak bisa terpakai.,0
2553,Shopee makin lama makin aneh dulu pengguna baru bisa pakai voucher gratis ongkir selama sebulan tapi sekarang cuman satu kali doang😒😒😒,0
2554,"Hadeuh shoppe kenapa sih,ongkirnya pada naik jadi percuma pake voucher gratis ongkir juga...kecewa banget..!!",0
2555,"aplikasi shopee berat/lelet susah mau cari barang ga seperti aplikasi toko sebelah ringan gampang cari2 barang ga pake lama,",0
2556,"Saldo belum balik , transaksi di mix menggunakan shopeepayleter dan sisanya pembayaran via indomart. Terus dibatalkan tak kunjung balik saldo yang bayar di indomart malah yg balik saldo shopeepaylternya. Mau komplent via chat aja. Klo nelpon gua bacotin tuh",0
2557,"Agak kesel ama shopee sekarang, jaringanku lancar jaya, pas buka shopee mau CO eh tiba-tiba kesalahan jaringan, Heran.",0
2558,Shopee lama lama pelayanan sistem nya memburukkkan. Dikit dikit menonaktifkan shopee orang. Harusnya di kasih kebijakan yang lebih bagus. Tidak mengecewakan orang. Lama lama beralih ke aplikasi belanja online lain yang lebih mudah dan gampang pemakaiannya.,0
2559,Saya udah Download 3x tapi tetep gabisa setiap udah mau mesen disuruh masukin kode udah dimasukin tetep salah jadi males,0
2560,"4 bintang dulu deh, soalnya skrg voucher cashback buat bayar cc makin kecil dapet nya... 😂😂😂",0
2561,Gimana ni masak saya masukin alamat saya sudah benar tapi gak bisa di konfirmasi padahal sudah benar,0
2562,"4 dulu deh,, sbnarnya udah baguss tpii gaa tau kenapa aplikasinya makin kesini makin lemott padahal sering di perbarui. Semakin di perbaiki performanya sophee..",0
2563,Sekarang ga bisa milih ekspedisi J&t express. Saya cuma percaya sama j&t express,0
2564,"Kalo nanti bisa bayar pakek akulaku saya kasih bintang 5, berhubung blm bisa, kasih 2 dulu",0
2565,"Parah akun shopeepay saya diblokir padahal mau top up sebelumnya tidak ada kendala, setelah ditelfon tapi tidak terjawab akun shopeepay saya diblokir pihak shopee",0
2566,"Gimana sihhhh, udah berkali kali beli disini, terus coba bayar pake kredit, yang pertama kali bisa, yang kedua kali malah ga bisaaaa, terus malah kartunya terblokir, susah njir ngurusnyaaaaa :(((((((",0
2567,"Mau Nambahin alamat aja susah !!! Dulu cukup tulis alamat tanpa map bisa, makin kesini bukan mudah malah menyusahkan,",0
2568,"Ko saya ga bisa masuk akun shopee saya yah, yang pake facebook ga dapet sms atau WA verifikasi nyh gimana ini",0
2569,"Mohon maaf tapi saya sudah mencoba berkali kali tapi masi saja g bisa masuk,,,, Ծ‸Ծ",0
2570,Verifikasi Bank sangat lama Untuk orang yang sedang membutuhkan uang untuk transfer akhirnya harus menunggu berhari hari,0
2571,Kecewa dan kecewa makin kesini makin anehhhhh makin pelitttt vc gratis ongkir gak bisa di pakai gak bisa pilih jasa kirim sendiri malah ongkir makin gilakkk dah lah aku unistal ajah mau pindah.. Belanja online banyakk bukan shopee ajahh,0
2572,"Potongan untuk penjualan semakin besar, permohonan untuk bantu input resi lama, gk seperti dulu, payah",0
2573,tolong ya...sya transfer dari saldo shopeepay k rekening tp uang g nyampe2 k rekening sya. padahal saldo shopeepay sya udah berkurang. mmg bener free admin tp nyandet g tau kmna & lama bnget. tau gtu sya g masukin saldo sya k shopeepay😭,0
2574,Kalau pasang iklan jangan di yutub atau aplikasi lain ngaggu kenyamanan kalau pasang di tv aja tolol banget sih,0
2575,Tidak baik sama sekali.....katanya udh gratis onggkir tpi masih ttp mbayar ongkir nya..dan loading lama sekali,0
2576,"Error' D07 voucher sudah di gunakan padahal masa berlaku masih lama, lagian kalo dah di gunakan kenapa masih dipajang tu voucher, gak jelas banget sih????, Makin lama makin ngaco👎👎👎",0
2577,"pengunaan data latar belakang sebulan 500mb. padahal gak perna di buka. folder kalo ada gambar di kasih file "".tdck"". UDA KAYA VIRUS AJA INI APLIKASI !!!",0
2578,Saya udah Download 3x tapi tetep gabisa setiap udah mau mesen disuruh masukin kode udah dimasukin tetep salah jadi males,0
2579,"Knapa saya gk bisa buat pesananan ya,,,,?setelah cekout buat pesanan selalu gagal",0
2580,"Kecewa,masa lebih mahal harga ongkir ketimbang harga barang, harga barang 70k ongkir 800k, dih mksdnya apa coba",0
2581,"Aplikasi shopee aku kok gak bisa gunain gratis ongkir 0 rupiah ya,,yang banyak vocer nya malah shopee pay yang gratis ongkir 0 rupiah nya aku gak pernah pakek shopee pay soal nya",0
2582,"Lemot sekali, padahal paketan masih banyak, bisa buat buka apl sihijau, cuma buat sioranye gak bisa jalan.",0
2583,"MENTANG MENTANG PUNYA DUIT NARO IKLAN SEMBARANGAN... TIAP MAIN GAME KETEMU IKLAN SHOPEE TERUS, WAKTU BROWSING BUKA WEB IKLAN LAGI, PAS LIAT YOUTUBE ADA LAGI IKLANNYA, BAHKAN PAS BUKA SITUS DEWASA MASI ADA IKLANNYA JUGA. ASTAGA PARAH BET DAH, SPAM IKLANNYA KAGA NGOTAK. Btw gua nginstall kaga buat belanja, cuman BIAR BISA KASI RATING BINTANG 1 GEGARA IKLANNYA NYEBELIN + GA BISA DI SKIP",0
2584,Pesan pertama kali kecewa pesan voucher bbm 200rb datang cm 100...shopee tdk memihak customer....saya langsung hapus aja aplikasi ini😈,0
2585,Kata nya serba 1 tapi kenapa pas di beli malah maaf gagal silahkan pilih prodak lain pas di coba yang lain malah gak bisa juga,0
2586,"3 tahun pake ini aps, gak ada perubahan, selalu lelet kalo loading brg & checkout, puncak keselnya skrg pas lb bener"" butuh, lbh berat dripd aplikasi games 👎👎👎",0
2587,"Min nanya dong, saya bayar bpjs pake shopee pay, saldo nya berkurang, tapi transaksi nya gagal",0
2588,"sya ksh dua bintang dulu Krn nggak bsa post produk padahal udah di isi lengkap semua,sampai sya bsa post produk2nya.",0
2589,"Kenapa kalo mau jualan di shopee, ketika mau atur ongkir + berat produk tidak bisa disimpan",0
2590,"Miminnn tolongin dong masa aku ga bisa daftar siii,nanti kalo udh di bantu aku tambhin bintang ny makshhh))",0
2591,Shoope setelah pembaruan sangat tidak bgus ya terutama jasa kirim nya kita di pilihkan sendiri tidak ad lgi pilihan id express atau jnt,0
2592,Terkadang suka kecewa sm online yg jual barang PO .beli tgl 12 febuari 2021 smp hr ini gk dtng jd sy cancel krn kesel janji terus tokonya.,0
2593,Untuk pengiriman lama banget..untuk pelayanan keluhan customer. Masih bagus Tokopedia kemana-mana,0
2594,"Aplikasi yang tiap bulan minta perbaharui. Tapi bnyk menu untuk ios (iphone) dihilangkan. Salah satunya shopee tanam n lainnya tdk bisa digunakan dgn alasan tdk bisa di ios. Sdh coba untuk buat pengaduan ke CS maupun lewat email,, ttp tdk ada tindaklanjut untuk memperbaiki spya ios juga bisa sama seperti android yg bisa semua menu icon.",0
2595,"Verifikasi nya lama banget, saya sudah mencoba mendaftar dari pagi! Kirim Kode OTP nya!!!! Kirim sebelum saya memaki!!!!! Astaghfirullah tolong kirim kode OTP nya.. #edit, udah ya kak udah aku japri di ig, dan ngga ada balasan dari pihak Shopee nya, trus ngga ada opsi voice OTP, saya download aplikasi ini tadi pagi, dan sampai sekarang belum bisa daftar",0
2596,"Min katanya kalau downoald shopee dapat Rp. 30.000 tapi kok nggak dapat, tolong kalau pasang iklan itu yang nyata jangan cuma nipu!! Maaf sebelumnya",0
2597,apa kok kasih promo sebulan sekali. pun cuma 1 hari.. toko banyak yg belum free ongkir krn ada tahapan proses .. verif ktp aja susah gagal ae,0
2598,Mohon bantuannya dong saya mau aktifkan spinjam tapi kok selalu di tolak pas verifikasi wajah padahal udah jelas,0
2599,"Saya kasih bintang 1 ya min,karena sistem garansi shoppe,saya rasa sangat lemah,karena terkadang barang belum sampai tapi diresi sudah tertulis diterima oleh pemesan,dan kita disuruh memberikan nilai kepada penjual,dan klik pesanan diterima Setelah di klik pesanan diterima pihak shoppe tidak lagi bertanggung jawap dengan alasan dana sudah dilepaskan ke penjual Klu seperti ini,shoppe sangat tidak aman,bisa digunakan oleh penipu Dengan mengirim barang fiktif,dan mengirim barang di akhir2 garansi",0
2600,"Mengenai voucher gratis ongkir, kalau memang ada pembatasan penggunaan voucher gratis ongkir perhari/perminggu, seharusnya sistem memberi respon pemberitahuan/warning bahwa penggunaan voucher gratis ongkir sudah melebihi batas maksimal penggunaan. Gak bisa diKLIK misalnya. Ada pemberitahuan kepada pemilik akun terlebih dahulu. Bukan tiba2 dikenai sanksi pembatasan akun secara sepihak. Kecewa sekali, padahal saldo masih ada, malah tidak bisa digunakan. Mohon sistem diperbaiki.",0
2601,Kebanyakan update shopee nih yang jadi masalah kenapa harus setiap bulan update terus mending kalo makan memori internal kecil lah ini banyak banget jadi kasian kalo masih ada pengguna yang hpnya masih kentang coba di perbaiki lagi ga usah setiap bulan juga updatenya kalo gini terus mendingan pindah ke si IJO ajalah,0
2602,"saya pengguna baru tapi kenapa voucher free ongkir pengguna baru tidak bisa digunakan, mengecewakan banget😤😤😤😤😤",0
2603,Assalamualaikum shopee apa kah voucher yang sdh di sediakan oleh tokoh masing masing apa kah itu kita pakai gratis atau bayar,0
2604,Saya hampir 3th langganan dishope tapi kali ini kecewa... Dg ongkir yg mahal dan pemilihan expedisi pengiriman yg ditentukan oleh shope.. Tolong berikan hak kami untuk memilih karena kami lebih tau yg kita butuhkan dan yg kita inginkan... Jangan ambil keputusan yg memberatkan customer kalian,0
2605,Kembalikan shopee yg dulu. Yg gak ribet seperti sekarang. TERUTAMA YG BISA PILIH EXPEDISI A IM BY ART,0
2606,"ko saya ga bisa cakeout ya katanya akun nya di batasi karna mempunyai tagihan, padahal saya cek shopepay litter nya ga ada tagihan gimanasi?",0
2607,"Kepada shopee, knp y akun saya d blokir, dan saldo shopee pay saya tdk bisa d gunakan, apa kah pencurian/ apa y? Mohon kasih penjelasan 🙏",0
2608,"Aplikasi selalu berhenti dengan sendirinya, mau isi alamat rumah gagal terus... Aplikasi menurut saya terlalu berat. Tdk seperti L.... A. Ringan dan tdk lemot.",0
2609,Saya mengalami kendala pada saat transaksi pembelian. Padahal data diri sudah saya isi dengan lengkap. Mohon pengertiannya 🙏,0
2610,Saya tidak bisa menggunakan paylaternya lagi sdh lama bgt...sdh update sy tdk ada shopee food & fresh,0
2611,"Mohon untuk meningkatkan keamanan, banyak akun yg di hack dan di bobol, untuk pengamanan nya mohon d tingkatkan lagi, karna banyak kejahatan mengatas namakan shoppe",0
2612,Setelah di update sering banget terjadi kesalahan padahal jaringan bagus dan kuota ada . Kecewa saya sebagai pengguna lama apk shopee,0
2613,"Kecewa, duit raib di akun istri saya, saya melaporkan bahwa saya mau kena tipu dengan niat agar pihak shopee bisa membantu, malah akun istri saya kena blok, saldo shopee pay istri saya semua di rampok pihak shopee, Saran saya hati2 kalian klo mo isi saldo di shoppe, mending klo ko belanja bayar langsung ke indomaret atau alfamart, jangan pernah top up alias isi saldo, nanti nasib kita sama, anda mau ???",0
2614,"Shopee untuk akun baru jelek sekali. Tidak bisa menambahkan produk! Mengatur alamat juga sulit sekali. desa saya tidak ada di peta :v padahal akun shopee yang lama bisa. akun baru tidak bisa. Akun baru ini maksudnya untuk buka toko, tolong diperbaiki",0
2615,"Saya mau buka olshop, kok waktu edit ongkir sudah masukin berat, ukuran, tp g bisa di simpan",0
2616,Verifikasi Bank sangat lama Untuk orang yang sedang membutuhkan uang untuk transfer akhirnya harus menunggu berhari hari,0
2617,"Turun 1 bintang. Saya log in pke no baru, biasnya dapet hadiah gratis dari shopee bisa di cekout ko ini gak bisa. Tulisnya ""cekout gagal, produk tidak bisa di beli. Coba produk lain"" pas nyoba produk lain tetep gak bisa.",0
2618,Gk suka karna ongkir nya tuhh sampai 42 ribu padahal itu baru ongkir nya aja belum belanjaannya kalo sama pesenanya pasti mahalll bgt apalagi biasanya datangnya itu salah tolong di perbaiki lagi ya tolong yaaa,0
2619,owh kalo.disini serba shopay ada fitur cod tp tidak ada gratis ongkir. harus bayar full ongkir. enakan di simerah berarti😅,0
2620,"Mbk kenapa ya saya baru daftar shopi tapi nga bisa terkirim,trus ada tulisan cover anda telah di gunakan",0
2621,"Kenapa ada telpon yang mengatas namakan shopee yang berbicara ""Selamat ibu mendapatkan cashback dadi shopee"" tolong di tindak lebih lanjut agar tidak terjadi lagiii karna org itu melakukan spam kepada no saya jujur saja saya sangat risih akan hal itu",0
2622,"Barang yang dijual sesuai dengan yang di aplikasi, pembayaran aman. Pengiriman cepat.",0
2623,Mau nulis alamat eror gak bisa . Padahal pesan barang harus ada alamatnya. Cukup bintang 1 karena mengecewakan,0
2624,"Kenapa saya kasih bintang dua,karena ga bisa ke buka bacaannya selamat datang doang ga ada yg lain🤦🤦",0
2625,Shopee yang dulu bukan yang sekarang Jelek sekarang beli vocher harus selalu komplen dulu g bisa langsung pakai.,0
2626,"Saya gabisa posting produk sih, centang centang atau kata selanjit nya ga tampil klo mau posting produk, huh",0
2627,Aku suka belanja di shopee karna disc nya banyak daan gak ribet sering kali belanja ke shopee baru kali ini kecewa karena sistem shopee yang tiba2 barang yg aku beli di batalkan dapat 1 hari setelah checkout karena kesalahan sistem . Sepihak bgt sih kan aku udah seneng bgt ehh tiba2 di batalkan tolong dong shopee jangan kaya gitu kan ngecewain bgt,0
2628,Jadi males belanja dehh shope nggk bisa milih opsi pengiriman . Sekarang opsi pengiriman ditentukan oleh shopee,0
2629,Mohon maaf bintangnya dikurangi 2 pokoknya saya tidak mau tau apknya shopeenya tidak error dan tidak bermasalah,0
2630,"Woy shopee tolong dong di tindak lanjut untuk seller² yang tidak bertanggung jawab, kirim barang rusak seenak jidat, itu merugikan konsumen!!!! , Shopee gk peduli soal kayak gitu, ini hal serius, bagi saya 100k itu berharga banget dan saya dikirimin barang rusak sama seller, woy tolong yah shopee itu seller yang begituan mending dihapus aja akun lapak nya biar mampus dapet pelajaran.😠🤬😤",0
2631,Gak bisa belanja. Harus konfirmasi nomor telfon tapi bermasalah terus. Gimana ini ??!!,0
2632,"Dep, emang akun ku jarang aktif tapi jangan seenak enaknya aja akun saya di rubah jadi bot, saya benerin pasword malah ada aja alasan pengajuannya, parah banget bikin akun udah 3 di ubah jadi bot semua",0
2633,Shoppe sekarang semakin buruk ...banyak penjual an penipuan..pesan apa yg dikirim apa.....,0
2634,"Saya Punya banyak voucher gratis ongkir, tpgabisa di pake. Knpa tuh peemin? Bnrbnr smua toko mau mall star dll ga bisa 🙂",0
2635,makasih banyak shopee .sudah mempermudah belanja saya.. tapi dengan terpaksa saya kasih bintang 1 karena saya top up shopee pay gak masuk di suruh nunggu 24 jam masih belum masuk terus suruh nunggu buat di cek .udah di cek disuruh nunggu lagi 3 hari . jadi nyesel top up shopee pay . makasih banget ya udah bikin saya nunggu sampe voucher hangus 🙏,0
2636,"sorry, tapi hilangnya pilihan ekspedisi sangat membuat tidak nyaman",0
2637,"Semakin kesini shopee semakin pelit ama koin nya,padahal sering belanja, sampe skg merintis jd seller di shopee... 😏",0
2638,"Kebijakan Baru shopee membuat pembeli gk bisa memilih jasa kirim, malah ditentukan shopee!! #UNINSTALSHOPEE",0
2639,"Min kok skrg untuk jasa pengiriman gk ada gk ada JNT,JNE,NINJA,ID EXPREES,ATAu yg lain nya. Skrg kita cm di kasih pilihan regular sm hemat, kargo. Itu gmn min?",0
2640,"Aplikasinya agak berat suka ngeblank gitu, padahal signal bagus dan buka aplikasi sejenis baik - baik aja. Terima kasih",0
2641,Sekarang pelit gratis ongkir Untuk pengguna baru yg pernah daftar dlm satu smartphone tidak berlaku lagi,0
2642,Agak lama ngunduh datanya. Jadi agak lama kelihatan fotonya. Klo apk lain lancar.,0
2643,"Saya pengguna lama shopee,tapi baru kali ini saya g bs masuk akun shopee,tiap masuk keluar sendiri terus udh hampir satu minggu begitu terus,trs aku coba hapus akun nya,lalu skrg aku instal lagi tp ga bisa2 imstal ulang tertunda terus muter2 sungguh mengecewakan shopee ada apa seh??",0
2644,"Mungkin karna pengguna silver, mau dapet vocher gratis ongkir susah banget sekarang, harus pake hopeepay, padagal lebanyakan orang enggak ngerti shopeepay termasuk saya sendiri, jadi saya lebih suka pakai lazada atay tokopedia karna gratis ongkir, coba klo shopee dapet vocher gratis ongkirnya gampang, pasti saya jadi pelanggan setia shopee",0
2645,"kecewa parah dengan ShopeePay nya, sisa saldo tidak pernah sesuai dengan potongan transaksi yang digunakan.",0
2646,"Jancoooookkk,aplikasi yg merepotkan,mau bayar pesanan aja berbelit-belit,udh gt ada biaya tambahan 1000,giliran tarik saldo dr shopay admin jg 3000,kemahalan bayar iklan sih loe...kapok saya pake apk ini,ribet.",0
2647,"Kepada shopee, knp y akun saya d blokir, dan saldo shopee pay saya tdk bisa d gunakan, apa kah pencurian/ apa y? Mohon kasih penjelasan 🙏",0
2648,Parah no gw sampe di terorin penipu tadi nya pake no lain karena sengaja buat babang kurir pas gw ganti no lagi pake no pribadi langsung di teror lagi entah kebocoran sistem entah apa untuk smntra 1star dlu sblum di perbaiki,0
2649,Shopee kacau ekspedisi pengiriman gk bisa lagi memilih yang di sukai . menyusahkan pembeli jadi nya,0
2650,Barang yg dipesan sangat hati-hati karena beberapa produk gagal bukan karena shopee nya tapi pemilihan toko nya. Sejauh ini aku seneng karena setiap produk yg dipesan tidak gagal . Tengkyuuuu🤍,0
2651,"semenjak di update shope jadi susah buat nerima kode otp buat nambahin rekening bank, padahal jaringan bagus hp spek lumayan,, trs udh coba cara yg disaranin cs shope yg harus hapus cache aplikasi dan logout lalu masuk kembali ke aplikasi,, tapi tetep nihil hasilnya,, sampe skrng saldo penjual saya gabisa cair gara² gabisa nerima kode otp buat nambahin rekening bank",0
2652,Belanja sering tapi gak dapet paylater. Nanya berkali kali tetep gak dikasi. Males ah,0
2653,"Pengalaman blnja pertama pelayanan tidak memuaskan, entah itu dr pihak shopee atau jasa kirim nya,. Tapi seharusnya saling berkoordinasi dgn jasa kirim, untuk melacak pesanan sampai dimana, bukan malah konsumen suruh nunggu berhari² dan melacak sendiri bkberadaan pesenan",0
2654,Saya sebal sekali!!! Saya lupa pinnsopepay mau saya ubah ga bisa!! Aneh sekalibsope skrg!!,0
2655,Katanya ada bonus instal pertama.. Mana???. Bohong looo..gua unistal aja,0
2656,Saya hampir 3th langganan dishope tapi kali ini kecewa... Dg ongkir yg mahal dan pemilihan expedisi pengiriman yg ditentukan oleh shope.. Tolong berikan hak kami untuk memilih karena kami lebih tau yg kita butuhkan dan yg kita inginkan... Jangan ambil keputusan yg memberatkan customer kalian,0
2657,"Udh bagus td nya. Malah dibikin kecewa bgitu di perbaharui malah sering eror mau milih voucer gratis ongkir malah gak bisa2 terus, malah kadang voucer yg udb di clain gak ada.....",0
2658,"Buat belanja online cukup puas , namun untuk aplikasi kenapa kdang sering lemot padahal sinyal juga bagus 4g+ .",0
2659,Sebenarnya apk ini sangatt jelek 😠 .. pelayanannya lemot kaya siput 😡😡😡 Sebell !!!!!!!!!!!!,0
2660,Ini shopiy lemot udah gitu banyak yg ngaku dari shopi mau ngasih hadiah pret gw gapercawa udah gitu yg mau ngasih hadiah harus tranper uang 5500000 rb bujur buneng hehe buat gw ini orang susah yg kerja supir duit segitu berharga buat ngasih anak bini gw .gw nyari duit segitu belain ujan keujanan panas kepanasan keringat kecil besar sampe pantat keringatan nyari duit 5000000 rg ini lo enak banget suruh tranper kalo mau niat itu iklas jangan ada timbal baik nya bos,0
2661,Halo kak knpa saya tidak bisa mengupdate aplikasi shopee yg baru ya padahal ram dan memori saya masih banyak ni mohon solusinya y kak....🙏🙏🙏,0
